,True Mask Accuracy,Sky Mask Accuracy
1151,1.0,1.0
1152,1.0,1.0
1153,1.0,1.0
1154,1.0,1.0
1155,1.0,1.0
1156,1.0,1.0
1157,1.0,1.0
1158,1.0,1.0
1159,1.0,1.0
1160,1.0,1.0
1161,1.0,1.0
1162,1.0,1.0
1163,1.0,1.0
1164,1.0,1.0
1165,1.0,1.0
1166,1.0,1.0
1167,0.98565673828125,0.98565673828125
1168,0.9365234375,0.9395751953125
1169,0.9150390625,0.9935302734375
1170,1.0,1.0
1171,1.0,1.0
1172,1.0,1.0
1173,1.0,1.0
1174,0.960693359375,0.99285888671875
1175,1.0,1.0
1176,1.0,1.0
1177,1.0,1.0
1178,1.0,1.0
1179,0.9967041015625,0.9967041015625
1180,1.0,1.0
1181,0.9344482421875,0.99072265625
1182,1.0,1.0
1183,1.0,1.0
1184,1.0,1.0
1185,0.970703125,0.98223876953125
1186,1.0,1.0
1187,1.0,1.0
1188,0.98046875,0.97320556640625
1189,1.0,1.0
1190,1.0,1.0
1191,1.0,1.0
1192,1.0,1.0
1193,0.9986572265625,0.9986572265625
1194,0.9090576171875,0.9359130859375
1195,0.905029296875,0.94464111328125
1196,1.0,1.0
1197,0.9810791015625,0.99456787109375
1198,0.984375,0.97088623046875
1199,0.94708251953125,0.95849609375
1200,1.0,1.0
1201,0.9698486328125,0.9698486328125
1202,1.0,1.0
1203,1.0,1.0
1204,1.0,1.0
1205,0.92681884765625,0.90032958984375
1206,1.0,1.0
1207,0.9141845703125,0.88470458984375
1208,0.99627685546875,1.0
1209,1.0,1.0
1210,1.0,1.0
1211,1.0,1.0
1212,1.0,1.0
1213,1.0,1.0
1214,1.0,1.0
1215,1.0,1.0
1216,1.0,1.0
1217,1.0,1.0
1218,1.0,1.0
1219,1.0,1.0
1220,0.92803955078125,0.9697265625
1221,0.94537353515625,0.9732666015625
1222,1.0,1.0
1223,0.989501953125,0.98992919921875
1224,0.94329833984375,0.8680419921875
1225,1.0,1.0
1226,1.0,1.0
1227,1.0,1.0
1228,1.0,1.0
1229,1.0,1.0
1230,1.0,1.0
1231,0.99993896484375,0.99993896484375
1232,0.9813232421875,0.95404052734375
1233,1.0,1.0
1234,0.97369384765625,0.9644775390625
1235,1.0,1.0
1236,1.0,1.0
1237,0.9913330078125,0.99468994140625
1238,1.0,1.0
1239,0.99957275390625,0.99957275390625
1240,1.0,1.0
1241,1.0,1.0
1242,1.0,1.0
1243,1.0,1.0
1244,1.0,1.0
1245,1.0,1.0
1246,1.0,1.0
1247,1.0,1.0
1248,1.0,1.0
1249,0.9869384765625,0.98211669921875
1250,1.0,1.0
1251,1.0,1.0
1252,1.0,1.0
1253,0.974853515625,1.0
1254,1.0,1.0
1255,1.0,1.0
1256,1.0,1.0
1257,0.94439697265625,0.98748779296875
1258,1.0,1.0
1259,1.0,1.0
1260,1.0,1.0
1261,1.0,1.0
1262,1.0,1.0
1263,1.0,1.0
1264,1.0,1.0
1265,1.0,1.0
1266,0.99212646484375,0.99212646484375
1267,0.9693603515625,0.92193603515625
1268,0.9752197265625,1.0
1269,1.0,1.0
1270,1.0,1.0
1271,0.99371337890625,0.9876708984375
1272,1.0,1.0
1273,1.0,1.0
1274,1.0,1.0
1275,1.0,1.0
1276,1.0,1.0
1277,1.0,1.0
1278,1.0,1.0
1279,1.0,1.0
1280,1.0,1.0
1281,1.0,1.0
1282,1.0,1.0
1283,0.98260498046875,1.0
1284,0.93646240234375,0.93646240234375
1285,0.9622802734375,0.91693115234375
1286,1.0,1.0
1287,1.0,1.0
1288,0.9931640625,1.0
1289,1.0,1.0
1290,0.9989013671875,0.9989013671875
1291,1.0,1.0
1292,1.0,1.0
1293,0.98138427734375,0.98944091796875
1294,1.0,1.0
1295,0.97802734375,0.9970703125
1296,1.0,1.0
1297,1.0,1.0
1298,1.0,1.0
1299,1.0,1.0
1300,1.0,1.0
1301,0.98516845703125,0.998291015625
1302,1.0,1.0
1303,0.86614990234375,0.93328857421875
1304,0.9952392578125,0.996826171875
1305,1.0,1.0
1306,1.0,1.0
1307,1.0,1.0
1308,0.96649169921875,0.94921875
1309,1.0,1.0
1310,1.0,1.0
1311,1.0,1.0
1312,1.0,1.0
1313,0.929443359375,0.929443359375
1314,0.999755859375,0.999755859375
1315,1.0,1.0
1316,1.0,1.0
1317,0.945068359375,0.91412353515625
1318,1.0,1.0
1319,1.0,1.0
1320,1.0,1.0
1321,0.88006591796875,0.91534423828125
1322,1.0,1.0
1323,1.0,1.0
1324,0.98583984375,1.0
1325,0.975341796875,0.98583984375
1326,1.0,1.0
1327,1.0,1.0
1328,1.0,1.0
1329,1.0,1.0
1330,1.0,1.0
1331,1.0,1.0
1332,0.98291015625,1.0
1333,1.0,1.0
1334,1.0,1.0
1335,1.0,1.0
1336,1.0,1.0
1337,1.0,1.0
1338,1.0,1.0
1339,1.0,1.0
1340,1.0,1.0
1341,1.0,1.0
1342,1.0,1.0
1343,1.0,1.0
1344,0.94696044921875,0.98785400390625
1345,1.0,1.0
1346,0.97698974609375,0.97698974609375
1347,1.0,1.0
1348,1.0,1.0
1349,1.0,1.0
1350,1.0,1.0
1351,0.954345703125,0.99951171875
1352,1.0,1.0
1353,1.0,1.0
1354,1.0,1.0
1355,1.0,1.0
1356,1.0,1.0
1357,0.950927734375,0.9849853515625
1358,1.0,1.0
1359,1.0,1.0
1360,1.0,1.0
1361,1.0,1.0
1362,1.0,1.0
1363,1.0,1.0
1364,1.0,1.0
1365,1.0,1.0
1366,1.0,1.0
1367,1.0,1.0
1368,1.0,1.0
1369,1.0,1.0
1370,1.0,1.0
1371,1.0,1.0
1372,1.0,1.0
1373,0.95635986328125,0.92816162109375
1374,0.94549560546875,0.98321533203125
1375,1.0,1.0
1376,1.0,1.0
1377,1.0,1.0
1378,0.9910888671875,0.9910888671875
1379,1.0,1.0
1380,1.0,1.0
1381,1.0,1.0
1382,0.9322509765625,0.96563720703125
1383,1.0,1.0
1384,1.0,1.0
1385,1.0,1.0
1386,1.0,1.0
1387,1.0,1.0
1388,1.0,1.0
1389,1.0,1.0
1390,1.0,1.0
1391,1.0,1.0
1392,1.0,1.0
1393,1.0,1.0
1394,0.96343994140625,0.97357177734375
1395,1.0,1.0
1396,1.0,1.0
1397,1.0,1.0
1398,1.0,1.0
1399,1.0,1.0
1400,1.0,1.0
1401,0.95892333984375,0.93902587890625
1402,1.0,1.0
1403,1.0,1.0
1404,1.0,1.0
1405,1.0,1.0
1406,1.0,1.0
1407,1.0,1.0
1408,0.89117431640625,0.88958740234375
1409,1.0,1.0
1410,0.92279052734375,0.9927978515625
1411,1.0,1.0
1412,0.86260986328125,0.8863525390625
1413,1.0,1.0
1414,1.0,1.0
1415,1.0,1.0
1416,1.0,1.0
1417,1.0,1.0
1418,0.95556640625,0.9554443359375
1419,0.96148681640625,0.9925537109375
1420,0.9637451171875,0.99371337890625
1421,0.92303466796875,0.91619873046875
1422,0.9954833984375,1.0
1423,0.99224853515625,0.99224853515625
1424,1.0,1.0
1425,1.0,1.0
1426,0.9532470703125,0.9549560546875
1427,1.0,1.0
1428,1.0,1.0
1429,1.0,1.0
1430,1.0,1.0
1431,0.98101806640625,1.0
1432,0.87469482421875,0.99127197265625
1433,0.965087890625,0.95648193359375
1434,1.0,1.0
1435,1.0,1.0
1436,0.855712890625,0.93841552734375
1437,1.0,1.0
1438,0.94171142578125,0.9156494140625
1439,1.0,1.0
1440,1.0,1.0
1441,1.0,1.0
1442,1.0,1.0
1443,0.9010009765625,0.97637939453125
1444,1.0,1.0
1445,1.0,1.0
1446,1.0,1.0
1447,1.0,1.0
1448,0.9329833984375,0.94830322265625
1449,1.0,1.0
1450,0.94281005859375,0.96636962890625
1451,1.0,1.0
1452,1.0,1.0
1453,1.0,1.0
1454,1.0,1.0
1455,1.0,1.0
1456,1.0,1.0
1457,1.0,1.0
1458,1.0,1.0
1459,1.0,1.0
1460,1.0,1.0
1461,1.0,1.0
1462,1.0,1.0
1463,1.0,1.0
1464,0.91424560546875,0.92376708984375
1465,1.0,1.0
1466,1.0,1.0
1467,0.972900390625,0.99652099609375
1468,1.0,1.0
1469,0.95269775390625,0.92816162109375
1470,0.816650390625,0.92755126953125
1471,1.0,1.0
1472,1.0,1.0
1473,0.97259521484375,1.0
1474,1.0,1.0
1475,1.0,1.0
1476,1.0,1.0
1477,1.0,1.0
1478,1.0,1.0
1479,1.0,1.0
1480,1.0,1.0
1481,1.0,1.0
1482,1.0,1.0
1483,1.0,1.0
1484,1.0,1.0
1485,0.9453125,0.98895263671875
1486,1.0,1.0
1487,1.0,1.0
1488,1.0,1.0
1489,0.986328125,0.986328125
1490,1.0,1.0
1491,1.0,1.0
1492,1.0,1.0
1493,1.0,1.0
1494,0.85186767578125,0.916015625
1495,0.958984375,0.98565673828125
1496,1.0,1.0
1497,0.96832275390625,0.9683837890625
1498,1.0,1.0
1499,1.0,1.0
1500,1.0,1.0
1501,1.0,1.0
1502,0.996337890625,1.0
1503,0.98321533203125,0.9832763671875
1504,0.97979736328125,0.99029541015625
1505,1.0,1.0
1506,1.0,1.0
1507,0.9884033203125,0.9884033203125
1508,1.0,1.0
1509,1.0,1.0
1510,0.98345947265625,0.955078125
1511,0.9708251953125,0.9638671875
1512,1.0,1.0
1513,0.93011474609375,0.9107666015625
1514,1.0,1.0
1515,1.0,1.0
1516,1.0,1.0
1517,1.0,1.0
1518,1.0,1.0
1519,1.0,1.0
1520,1.0,1.0
1521,0.9217529296875,0.9500732421875
1522,0.98638916015625,0.98638916015625
1523,1.0,1.0
1524,1.0,1.0
1525,0.9788818359375,0.94952392578125
1526,1.0,1.0
1527,1.0,1.0
1528,1.0,1.0
1529,1.0,1.0
1530,1.0,1.0
1531,0.96624755859375,1.0
1532,1.0,1.0
1533,1.0,1.0
1534,1.0,1.0
1535,0.9578857421875,0.9405517578125
1536,1.0,1.0
1537,1.0,1.0
1538,1.0,1.0
1539,1.0,1.0
1540,1.0,1.0
1541,1.0,1.0
1542,1.0,1.0
1543,1.0,1.0
1544,0.975341796875,0.98504638671875
1545,1.0,1.0
1546,1.0,1.0
1547,1.0,1.0
1548,0.90753173828125,0.94000244140625
1549,1.0,1.0
1550,1.0,1.0
1551,1.0,1.0
1552,0.99139404296875,0.992919921875
1553,1.0,1.0
1554,0.91766357421875,0.89825439453125
1555,1.0,1.0
1556,1.0,1.0
1557,1.0,1.0
1558,1.0,1.0
1559,1.0,1.0
1560,1.0,1.0
1561,1.0,1.0
1562,1.0,1.0
1563,1.0,1.0
1564,1.0,1.0
1565,1.0,1.0
1566,0.9888916015625,0.99835205078125
1567,1.0,1.0
1568,1.0,1.0
1569,0.99072265625,0.99072265625
1570,1.0,1.0
1571,0.97479248046875,0.938232421875
1572,0.95989990234375,0.958251953125
1573,1.0,1.0
1574,1.0,1.0
1575,0.9671630859375,1.0
1576,1.0,1.0
1577,1.0,1.0
1578,0.95050048828125,0.9259033203125
1579,0.98309326171875,0.96173095703125
1580,1.0,1.0
1581,1.0,1.0
1582,0.98431396484375,0.97259521484375
1583,1.0,1.0
1584,0.9669189453125,0.934326171875
1585,1.0,1.0
1586,1.0,1.0
1587,1.0,1.0
1588,0.9735107421875,1.0
1589,1.0,1.0
1590,1.0,1.0
1591,1.0,1.0
1592,1.0,1.0
1593,1.0,1.0
1594,1.0,1.0
1595,0.9835205078125,0.98504638671875
1596,0.96514892578125,0.96160888671875
1597,1.0,1.0
1598,0.98638916015625,0.98638916015625
1599,1.0,1.0
1600,1.0,1.0
1601,1.0,1.0
1602,1.0,1.0
1603,0.97283935546875,0.986083984375
1604,0.98388671875,0.98388671875
1605,1.0,1.0
1606,0.952392578125,0.952392578125
1607,0.98284912109375,0.98046875
1608,1.0,1.0
1609,1.0,1.0
1610,1.0,1.0
1611,0.97100830078125,0.98077392578125
1612,1.0,1.0
1613,0.97210693359375,1.0
1614,1.0,1.0
1615,1.0,1.0
1616,0.9442138671875,0.96429443359375
1617,0.98150634765625,0.9559326171875
1618,1.0,1.0
1619,0.986328125,0.986328125
1620,1.0,1.0
1621,1.0,1.0
1622,0.97857666015625,0.95404052734375
1623,1.0,1.0
1624,0.93878173828125,1.0
1625,1.0,1.0
1626,0.9892578125,1.0
1627,1.0,1.0
1628,1.0,1.0
1629,0.96954345703125,0.96954345703125
1630,1.0,1.0
1631,1.0,1.0
1632,0.916259765625,0.99853515625
1633,1.0,1.0
1634,1.0,1.0
1635,1.0,1.0
1636,1.0,1.0
1637,0.9996337890625,0.9996337890625
1638,0.90838623046875,0.96209716796875
1639,1.0,1.0
1640,0.97503662109375,0.999267578125
1641,1.0,1.0
1642,1.0,1.0
1643,1.0,1.0
1644,1.0,1.0
1645,0.721923828125,0.988525390625
1646,1.0,1.0
1647,1.0,1.0
1648,0.9656982421875,0.94622802734375
1649,1.0,1.0
1650,1.0,1.0
1651,1.0,1.0
1652,1.0,1.0
1653,1.0,1.0
1654,1.0,1.0
1655,1.0,1.0
1656,1.0,1.0
1657,1.0,1.0
1658,1.0,1.0
1659,1.0,1.0
1660,1.0,1.0
1661,0.959716796875,0.9951171875
1662,1.0,1.0
1663,1.0,1.0
1664,1.0,1.0
1665,1.0,1.0
1666,1.0,1.0
1667,1.0,1.0
1668,1.0,1.0
1669,1.0,1.0
1670,1.0,1.0
1671,1.0,1.0
1672,1.0,1.0
1673,1.0,1.0
1674,1.0,1.0
1675,0.93817138671875,0.90478515625
1676,1.0,1.0
1677,1.0,1.0
1678,1.0,1.0
1679,1.0,1.0
1680,1.0,1.0
1681,1.0,1.0
1682,1.0,1.0
1683,1.0,1.0
1684,1.0,1.0
1685,0.93896484375,0.93896484375
1686,1.0,1.0
1687,1.0,1.0
1688,0.98834228515625,0.98834228515625
1689,1.0,1.0
1690,1.0,1.0
1691,1.0,1.0
1692,1.0,1.0
1693,1.0,1.0
1694,1.0,1.0
1695,1.0,1.0
1696,1.0,1.0
1697,1.0,1.0
1698,1.0,1.0
1699,1.0,1.0
1700,1.0,1.0
1701,1.0,1.0
1702,1.0,1.0
1703,0.9915771484375,0.9915771484375
1704,0.96807861328125,0.95831298828125
1705,1.0,1.0
1706,0.90301513671875,0.9068603515625
1707,1.0,1.0
1708,1.0,1.0
1709,0.9703369140625,0.9703369140625
1710,1.0,1.0
1711,0.99383544921875,0.99383544921875
1712,1.0,1.0
1713,1.0,1.0
1714,1.0,1.0
1715,0.925537109375,0.92449951171875
1716,0.99957275390625,0.99957275390625
1717,0.98455810546875,0.98455810546875
1718,0.9405517578125,0.959228515625
1719,1.0,1.0
1720,1.0,1.0
1721,1.0,1.0
1722,1.0,1.0
1723,1.0,1.0
1724,1.0,1.0
1725,1.0,1.0
1726,1.0,1.0
1727,1.0,1.0
1728,1.0,1.0
1729,1.0,1.0
1730,1.0,1.0
1731,1.0,1.0
1732,1.0,1.0
1733,1.0,1.0
1734,1.0,1.0
1735,1.0,1.0
1736,1.0,1.0
1737,0.99957275390625,0.99957275390625
1738,0.96209716796875,0.96209716796875
1739,1.0,1.0
1740,1.0,1.0
1741,1.0,1.0
1742,1.0,1.0
1743,1.0,1.0
1744,0.90924072265625,0.93878173828125
1745,1.0,1.0
1746,0.94940185546875,0.9425048828125
1747,0.9832763671875,0.9832763671875
1748,1.0,1.0
1749,1.0,1.0
1750,0.93572998046875,0.95648193359375
1751,1.0,1.0
1752,1.0,1.0
1753,0.98455810546875,0.98455810546875
1754,1.0,1.0
1755,1.0,1.0
1756,1.0,1.0
1757,1.0,1.0
1758,0.92938232421875,0.92333984375
1759,1.0,1.0
1760,1.0,1.0
1761,1.0,1.0
1762,1.0,1.0
1763,1.0,1.0
1764,1.0,1.0
1765,1.0,1.0
1766,1.0,1.0
1767,1.0,1.0
1768,1.0,1.0
1769,1.0,1.0
1770,1.0,1.0
1771,0.952392578125,0.952392578125
1772,0.98333740234375,0.964599609375
1773,0.99981689453125,0.99981689453125
1774,1.0,1.0
1775,1.0,1.0
1776,1.0,1.0
1777,1.0,1.0
1778,0.98272705078125,0.98052978515625
1779,0.93145751953125,0.993408203125
1780,1.0,1.0
1781,1.0,1.0
1782,1.0,1.0
1783,1.0,1.0
1784,0.87420654296875,0.91925048828125
1785,1.0,1.0
1786,1.0,1.0
1787,0.98687744140625,0.966064453125
1788,1.0,1.0
1789,1.0,1.0
1790,1.0,1.0
1791,1.0,1.0
1792,0.9951171875,1.0
1793,1.0,1.0
1794,1.0,1.0
1795,0.92144775390625,0.880859375
1796,1.0,1.0
1797,0.97332763671875,0.999755859375
1798,1.0,1.0
1799,1.0,1.0
1800,1.0,1.0
1801,1.0,1.0
1802,0.98907470703125,0.9736328125
1803,0.86907958984375,0.953857421875
1804,1.0,1.0
1805,1.0,1.0
1806,0.87493896484375,0.85931396484375
1807,1.0,1.0
1808,0.9332275390625,0.891357421875
1809,1.0,1.0
1810,0.9842529296875,0.9842529296875
1811,0.9705810546875,0.99993896484375
1812,1.0,1.0
1813,1.0,1.0
1814,1.0,1.0
1815,1.0,1.0
1816,1.0,1.0
1817,1.0,1.0
1818,1.0,1.0
1819,1.0,1.0
1820,1.0,1.0
1821,1.0,1.0
1822,0.97064208984375,1.0
1823,1.0,1.0
1824,1.0,1.0
1825,1.0,1.0
1826,1.0,1.0
1827,0.9375,0.96795654296875
1828,0.9559326171875,0.9122314453125
1829,1.0,1.0
1830,1.0,1.0
1831,1.0,1.0
1832,0.956787109375,0.98468017578125
1833,1.0,1.0
1834,0.96337890625,0.98504638671875
1835,1.0,1.0
1836,1.0,1.0
1837,1.0,1.0
1838,1.0,1.0
1839,0.97991943359375,0.97991943359375
1840,0.9505615234375,0.9761962890625
1841,1.0,1.0
1842,0.94622802734375,1.0
1843,1.0,1.0
1844,1.0,1.0
1845,1.0,1.0
1846,1.0,1.0
1847,0.96697998046875,0.9404296875
1848,1.0,1.0
1849,1.0,1.0
1850,1.0,1.0
1851,0.9697265625,0.97802734375
1852,0.94842529296875,0.90386962890625
1853,1.0,1.0
1854,0.9908447265625,0.9908447265625
1855,1.0,1.0
1856,1.0,1.0
1857,0.95782470703125,0.9560546875
1858,1.0,1.0
1859,0.957763671875,0.957763671875
1860,1.0,1.0
1861,0.83984375,1.0
1862,1.0,1.0
1863,1.0,1.0
1864,1.0,1.0
1865,1.0,1.0
1866,0.99505615234375,0.99505615234375
1867,0.99969482421875,0.99969482421875
1868,1.0,1.0
1869,1.0,1.0
1870,1.0,1.0
1871,1.0,1.0
1872,0.9869384765625,0.9869384765625
1873,0.97088623046875,0.952392578125
1874,1.0,1.0
1875,0.9979248046875,0.9979248046875
1876,1.0,1.0
1877,1.0,1.0
1878,1.0,1.0
1879,0.9735107421875,0.9986572265625
1880,0.99981689453125,0.99981689453125
1881,1.0,1.0
1882,1.0,1.0
1883,1.0,1.0
1884,1.0,1.0
1885,0.972412109375,0.9815673828125
1886,1.0,1.0
1887,1.0,1.0
1888,1.0,1.0
1889,1.0,1.0
1890,0.977783203125,0.97760009765625
1891,1.0,1.0
1892,1.0,1.0
1893,0.9775390625,0.99676513671875
1894,1.0,1.0
1895,0.9903564453125,0.9903564453125
1896,1.0,1.0
1897,0.980224609375,0.975830078125
1898,1.0,1.0
1899,0.98687744140625,0.98687744140625
1900,0.91192626953125,0.9324951171875
1901,0.90203857421875,0.980224609375
1902,1.0,1.0
1903,1.0,1.0
1904,0.99749755859375,0.99749755859375
1905,1.0,1.0
1906,1.0,1.0
1907,1.0,1.0
1908,1.0,1.0
1909,0.9580078125,0.95001220703125
1910,1.0,1.0
1911,1.0,1.0
1912,1.0,1.0
1913,1.0,1.0
1914,1.0,1.0
1915,1.0,1.0
1916,1.0,1.0
1917,1.0,1.0
1918,1.0,1.0
1919,1.0,1.0
1920,1.0,1.0
1921,0.9493408203125,0.94256591796875
1922,1.0,1.0
1923,1.0,1.0
1924,1.0,1.0
1925,1.0,1.0
1926,0.97528076171875,0.99603271484375
1927,1.0,1.0
1928,1.0,1.0
1929,1.0,1.0
1930,1.0,1.0
1931,0.95562744140625,0.9534912109375
1932,1.0,1.0
1933,1.0,1.0
1934,1.0,1.0
1935,1.0,1.0
1936,1.0,1.0
1937,1.0,1.0
1938,1.0,1.0
1939,1.0,1.0
1940,0.9696044921875,1.0
1941,1.0,1.0
1942,1.0,1.0
1943,1.0,1.0
1944,0.9068603515625,0.94989013671875
1945,1.0,1.0
1946,1.0,1.0
1947,1.0,1.0
1948,1.0,1.0
1949,1.0,1.0
1950,1.0,1.0
1951,1.0,1.0
1952,1.0,1.0
1953,1.0,1.0
1954,1.0,1.0
1955,1.0,1.0
1956,1.0,1.0
1957,1.0,1.0
1958,1.0,1.0
1959,0.9993896484375,0.9993896484375
1960,1.0,1.0
1961,1.0,1.0
1962,1.0,1.0
1963,0.94384765625,0.92547607421875
1964,0.9212646484375,0.9322509765625
1965,1.0,1.0
1966,1.0,1.0
1967,1.0,1.0
1968,1.0,1.0
1969,0.96759033203125,0.983642578125
1970,1.0,1.0
1971,1.0,1.0
1972,0.98870849609375,0.99993896484375
1973,1.0,1.0
1974,1.0,1.0
1975,0.9703369140625,0.9781494140625
1976,0.95245361328125,0.95330810546875
1977,1.0,1.0
1978,0.98602294921875,0.99267578125
1979,0.91021728515625,0.8248291015625
1980,1.0,1.0
1981,0.9879150390625,1.0
1982,0.96392822265625,1.0
1983,1.0,1.0
1984,1.0,1.0
1985,0.99981689453125,0.99981689453125
1986,1.0,1.0
1987,1.0,1.0
1988,0.92236328125,0.89678955078125
1989,1.0,1.0
1990,1.0,1.0
1991,0.9022216796875,0.9039306640625
1992,1.0,1.0
1993,0.927734375,0.927734375
1994,0.9322509765625,0.9998779296875
1995,1.0,1.0
1996,1.0,1.0
1997,1.0,1.0
1998,1.0,1.0
1999,1.0,1.0
2000,1.0,1.0
2001,1.0,1.0
2002,1.0,1.0
2003,0.906982421875,0.99993896484375
2004,1.0,1.0
2005,1.0,1.0
2006,1.0,1.0
2007,1.0,1.0
2008,1.0,1.0
2009,1.0,1.0
2010,1.0,1.0
2011,1.0,1.0
2012,1.0,1.0
2013,0.9970703125,0.9970703125
2014,1.0,1.0
2015,0.9508056640625,0.9781494140625
2016,1.0,1.0
2017,1.0,1.0
2018,0.98541259765625,0.98541259765625
2019,1.0,1.0
2020,1.0,1.0
2021,1.0,1.0
2022,1.0,1.0
2023,1.0,1.0
2024,1.0,1.0
2025,0.98834228515625,1.0
2026,1.0,1.0
2027,1.0,1.0
2028,1.0,1.0
2029,1.0,1.0
2030,0.99542236328125,1.0
2031,1.0,1.0
2032,1.0,1.0
2033,0.98095703125,0.9638671875
2034,0.9959716796875,0.9959716796875
2035,1.0,1.0
2036,1.0,1.0
2037,1.0,1.0
2038,1.0,1.0
2039,1.0,1.0
2040,1.0,1.0
2041,0.998779296875,0.998779296875
2042,1.0,1.0
2043,1.0,1.0
2044,1.0,1.0
2045,1.0,1.0
2046,0.99847412109375,0.99847412109375
2047,1.0,1.0
2048,1.0,1.0
2049,0.977294921875,0.960205078125
2050,0.9609375,0.99566650390625
2051,0.917724609375,0.94940185546875
2052,1.0,1.0
2053,1.0,1.0
2054,1.0,1.0
2055,1.0,1.0
2056,0.9176025390625,0.94573974609375
2057,0.9564208984375,0.99334716796875
2058,1.0,1.0
2059,1.0,1.0
2060,1.0,1.0
2061,1.0,1.0
2062,0.9559326171875,0.999755859375
2063,1.0,1.0
2064,1.0,1.0
2065,1.0,1.0
2066,1.0,1.0
2067,1.0,1.0
2068,1.0,1.0
2069,1.0,1.0
2070,1.0,1.0
2071,1.0,1.0
2072,1.0,1.0
2073,0.99847412109375,1.0
2074,1.0,1.0
2075,0.9803466796875,0.9803466796875
2076,0.92425537109375,0.99188232421875
2077,1.0,1.0
2078,1.0,1.0
2079,1.0,1.0
2080,0.97039794921875,1.0
2081,0.983642578125,0.95782470703125
2082,0.99169921875,1.0
2083,1.0,1.0
2084,1.0,1.0
2085,1.0,1.0
2086,0.9735107421875,0.94830322265625
2087,1.0,1.0
2088,1.0,1.0
2089,0.90380859375,0.90545654296875
2090,0.94329833984375,0.96295166015625
2091,1.0,1.0
2092,0.96343994140625,0.9637451171875
2093,1.0,1.0
2094,1.0,1.0
2095,1.0,1.0
2096,1.0,1.0
2097,1.0,1.0
2098,0.9739990234375,0.94390869140625
2099,0.9764404296875,0.97564697265625
2100,0.84912109375,0.99383544921875
2101,1.0,1.0
2102,1.0,1.0
2103,1.0,1.0
2104,1.0,1.0
2105,0.87164306640625,0.94598388671875
2106,1.0,1.0
2107,0.8984375,0.8984375
2108,1.0,1.0
2109,1.0,1.0
2110,1.0,1.0
2111,1.0,1.0
2112,1.0,1.0
2113,1.0,1.0
2114,1.0,1.0
2115,0.958740234375,0.965576171875
2116,1.0,1.0
2117,1.0,1.0
2118,0.7813720703125,0.8594970703125
2119,1.0,1.0
2120,0.96881103515625,0.9842529296875
2121,0.94384765625,0.85693359375
2122,1.0,1.0
2123,1.0,1.0
2124,1.0,1.0
2125,0.90875244140625,0.91278076171875
2126,1.0,1.0
2127,1.0,1.0
2128,1.0,1.0
2129,1.0,1.0
2130,1.0,1.0
2131,1.0,1.0
2132,1.0,1.0
2133,1.0,1.0
2134,0.947265625,1.0
2135,1.0,1.0
2136,1.0,1.0
2137,1.0,1.0
2138,1.0,1.0
2139,1.0,1.0
2140,1.0,1.0
2141,1.0,1.0
2142,1.0,1.0
2143,1.0,1.0
2144,0.96148681640625,1.0
2145,0.9771728515625,0.99591064453125
2146,1.0,1.0
2147,1.0,1.0
2148,1.0,1.0
2149,1.0,1.0
2150,1.0,1.0
2151,1.0,1.0
2152,1.0,1.0
2153,1.0,1.0
2154,1.0,1.0
2155,1.0,1.0
2156,0.7161865234375,0.9779052734375
2157,1.0,1.0
2158,1.0,1.0
2159,1.0,1.0
2160,0.98870849609375,0.98870849609375
2161,1.0,1.0
2162,1.0,1.0
2163,1.0,1.0
2164,1.0,1.0
2165,1.0,1.0
2166,0.9998779296875,0.9998779296875
2167,1.0,1.0
2168,1.0,1.0
2169,1.0,1.0
2170,0.9630126953125,1.0
2171,1.0,1.0
2172,1.0,1.0
2173,1.0,1.0
2174,1.0,1.0
2175,1.0,1.0
2176,1.0,1.0
2177,0.9625244140625,0.9937744140625
2178,1.0,1.0
2179,1.0,1.0
2180,1.0,1.0
2181,0.998291015625,1.0
2182,1.0,1.0
2183,1.0,1.0
2184,1.0,1.0
2185,0.95599365234375,0.95660400390625
2186,1.0,1.0
2187,0.951416015625,1.0
2188,1.0,1.0
2189,1.0,1.0
2190,0.98486328125,0.98712158203125
2191,0.93798828125,0.91485595703125
2192,1.0,1.0
2193,1.0,1.0
2194,0.96673583984375,0.997802734375
2195,1.0,1.0
2196,0.9864501953125,0.9864501953125
2197,0.9656982421875,0.94921875
2198,0.9635009765625,0.97821044921875
2199,1.0,1.0
2200,0.9415283203125,0.996337890625
2201,1.0,1.0
2202,1.0,1.0
2203,1.0,1.0
2204,1.0,1.0
2205,0.96820068359375,0.97723388671875
2206,1.0,1.0
2207,1.0,1.0
2208,0.97894287109375,0.97198486328125
2209,0.94293212890625,0.93212890625
2210,1.0,1.0
2211,0.92803955078125,0.96856689453125
2212,1.0,1.0
2213,0.970947265625,0.9517822265625
2214,1.0,1.0
2215,1.0,1.0
2216,1.0,1.0
2217,1.0,1.0
2218,1.0,1.0
2219,0.9666748046875,1.0
2220,0.92864990234375,0.9671630859375
2221,1.0,1.0
2222,1.0,1.0
2223,1.0,1.0
2224,1.0,1.0
2225,1.0,1.0
2226,1.0,1.0
2227,1.0,1.0
2228,0.96160888671875,0.9283447265625
2229,0.99749755859375,1.0
2230,1.0,1.0
2231,1.0,1.0
2232,1.0,1.0
2233,1.0,1.0
2234,1.0,1.0
2235,1.0,1.0
2236,1.0,1.0
